feature_id,type,area,name,parent,spec_section,status,app_author_note,spec_url
html-ls:interface:HTMLHRElement:obsolete:16,webidl-interface,api-surface,HTMLHRElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLHtmlElement:obsolete:17,webidl-interface,api-surface,HTMLHtmlElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLIFrameElement:obsolete:18,webidl-interface,api-surface,HTMLIFrameElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLImageElement:obsolete:19,webidl-interface,api-surface,HTMLImageElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLInputElement:obsolete:20,webidl-interface,api-surface,HTMLInputElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLLegendElement:obsolete:21,webidl-interface,api-surface,HTMLLegendElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLLIElement:obsolete:22,webidl-interface,api-surface,HTMLLIElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLLinkElement:obsolete:23,webidl-interface,api-surface,HTMLLinkElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLMenuElement:obsolete:24,webidl-interface,api-surface,HTMLMenuElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLMetaElement:obsolete:25,webidl-interface,api-surface,HTMLMetaElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLObjectElement:obsolete:26,webidl-interface,api-surface,HTMLObjectElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLOListElement:obsolete:27,webidl-interface,api-surface,HTMLOListElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLParagraphElement:obsolete:28,webidl-interface,api-surface,HTMLParagraphElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLParamElement:obsolete:29,webidl-interface,api-surface,HTMLParamElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLPreElement:obsolete:30,webidl-interface,api-surface,HTMLPreElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLStyleElement:obsolete:31,webidl-interface,api-surface,HTMLStyleElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLScriptElement:obsolete:32,webidl-interface,api-surface,HTMLScriptElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLTableElement:obsolete:33,webidl-interface,api-surface,HTMLTableElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLTableSectionElement:obsolete:34,webidl-interface,api-surface,HTMLTableSectionElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLTableCellElement:obsolete:35,webidl-interface,api-surface,HTMLTableCellElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLTableRowElement:obsolete:36,webidl-interface,api-surface,HTMLTableRowElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:HTMLUListElement:obsolete:37,webidl-interface,api-surface,HTMLUListElement,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:Document:obsolete:38,webidl-interface,api-surface,Document,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:Window:obsolete:39,webidl-interface,api-surface,Window,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface:External:obsolete:40,webidl-interface,api-surface,External,obsolete.html,,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/obsolete.html
html-ls:interface-mixin:PopoverTargetAttributes:popover:1,webidl-interface-mixin,api-surface,PopoverTargetAttributes,popover.html,,unsupported,Do not rely on this feature in JellyFrame apps. Popover target IDL behavior is not implemented beyond attribute preservation.,https://html.spec.whatwg.org/multipage/popover.html
html-ls:interface:HTMLScriptElement:scripting:1,webidl-interface,api-surface,HTMLScriptElement,scripting.html,,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Classic inline/local external scripts only; modules/import/full loading algorithm are absent.,https://html.spec.whatwg.org/multipage/scripting.html
html-ls:interface:HTMLTemplateElement:scripting:2,webidl-interface,api-surface,HTMLTemplateElement,scripting.html,,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Template is parsed/hidden; template contents semantics absent.,https://html.spec.whatwg.org/multipage/scripting.html
html-ls:interface:HTMLSlotElement:scripting:3,webidl-interface,api-surface,HTMLSlotElement,scripting.html,,unsupported,Do not rely on this feature in JellyFrame apps. Slots require Shadow DOM/composed tree.,https://html.spec.whatwg.org/multipage/scripting.html
html-ls:dictionary:AssignedNodesOptions:scripting:3,webidl-dictionary,api-surface,AssignedNodesOptions,scripting.html,,unsupported,Do not rely on this feature in JellyFrame apps. Slots require Shadow DOM/composed tree.,https://html.spec.whatwg.org/multipage/scripting.html
html-ls:interface:HTMLBodyElement:sections:1,webidl-interface,api-surface,HTMLBodyElement,sections.html,,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Element parses/renders through JellyFrame's generic element wrapper; full per-element browser IDL is absent.,https://html.spec.whatwg.org/multipage/sections.html
html-ls:interface:HTMLHeadingElement:sections:2,webidl-interface,api-surface,HTMLHeadingElement,sections.html,,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Element parses/renders through JellyFrame's generic element wrapper; full per-element browser IDL is absent.,https://html.spec.whatwg.org/multipage/sections.html
html-ls:interface:HTMLHtmlElement:semantics:1,webidl-interface,api-surface,HTMLHtmlElement,semantics.html,,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Element parses/renders through JellyFrame's generic element wrapper; full per-element browser IDL is absent.,https://html.spec.whatwg.org/multipage/semantics.html
html-ls:interface:HTMLHeadElement:semantics:2,webidl-interface,api-surface,HTMLHeadElement,semantics.html,,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Element parses/renders through JellyFrame's generic element wrapper; full per-element browser IDL is absent.,https://html.spec.whatwg.org/multipage/semantics.html
